Ni2 450C 2s Hc=19.77A/m
 .178 
 1001          1 
02-24-2019
03:27:03
 0 
   655.44    15004.7
   653.18    14980.9
   650.61    15004.0
   647.71    14980.2
   645.13    14979.8
   642.55    14979.5
   639.97    14979.1
   637.39    14978.8
   634.49    14978.4
   631.91    14978.1
   629.34    14977.7
   626.76    15000.8
   624.18    14977.0
   621.60    14953.2
   618.70    14952.9
   616.12    14952.5
   613.55    14952.1
   610.97    14951.8
   608.39    14928.0
   605.49    14951.1
   602.91    14927.3
   600.33    14926.9
   597.75    14926.6
   595.18    14926.2
   592.28    14925.9
   589.70    14902.1
   587.12    14901.7
   584.54    14924.8
   581.96    14901.0
   579.06    14924.1
   576.48    14900.3
   573.91    14900.0
   571.33    14899.6
   568.75    14899.3
   565.85    14898.9
   563.27    14898.6
   560.69    14874.7
   558.12    14850.9
   555.54    14874.0
   552.96    14850.2
   550.06    14873.3
   547.48    14849.5
   544.90    14825.7
   542.32    14848.8
   539.75    14848.5
   536.85    14848.1
   534.27    14824.3
   531.69    14847.4
   529.11    14823.6
   526.53    14823.3
   523.63    14822.9
   521.06    14822.6
   518.48    14822.2
   515.90    14821.9
   513.32    14798.1
   510.42    14797.7
   507.84    14797.4
   505.26    14797.0
   502.69    14773.2
   500.11    14772.8
   497.21    14772.5
   494.63    14772.1
   492.05    14771.8
   489.47    14748.0
   486.89    14771.1
   484.32    14747.3
   481.42    14746.9
   478.84    14746.6
   476.26    14722.8
   473.68    14722.4
   471.10    14722.1
   468.20    14698.3
   465.63    14721.4
   463.05    14697.6
   460.47    14697.2
   457.89    14696.8
   454.99    14696.5
   452.41    14672.7
   449.83    14672.3
   447.26    14672.0
   444.68    14671.6
   441.78    14647.8
   439.20    14647.5
   436.62    14647.1
   434.04    14646.8
   431.47    14646.4
   428.56    14646.1
   425.99    14622.3
   423.41    14621.9
   420.83    14598.1
   418.25    14621.2
   415.67    14620.9
   412.77    14597.1
   410.20    14596.7
   407.62    14572.9
   405.04    14572.5
   402.46    14572.2
   399.56    14548.4
   396.98    14548.0
   394.40    14547.7
   391.83    14547.3
   389.25    14523.5
   386.35    14523.2
   383.77    14522.8
   381.19    14499.0
   378.61    14498.7
   376.04    14474.9
   373.14    14498.0
   370.56    14474.2
   367.98    14473.8
   365.40    14450.0
   362.82    14449.6
   359.92    14449.3
   357.34    14425.5
   354.77    14425.1
   352.19    14424.8
   349.61    14401.0
   347.03    14400.6
   344.13    14400.3
   341.55    14376.5
   338.98    14376.1
   336.40    14352.3
   333.82    14352.0
   330.92    14351.6
   328.34    14327.8
   325.76    14327.4
   323.18    14303.6
   320.61    14303.3
   317.71    14279.5
   315.13    14279.1
   312.55    14255.3
   309.97    14255.0
   307.39    14231.2
   304.49    14230.8
   301.91    14230.5
   299.34    14206.7
   296.76    14206.3
   294.18    14182.5
