Ni2 450C 50s Hc=46.16A/m
 .178 
 1001          1 
02-24-2019
03:42:28
 0 
   655.56    14981.2
   653.31    15004.7
   650.73    14981.2
   647.83    14981.2
   645.25    14981.1
   642.67    14981.1
   640.10    14981.1
   637.52    14981.1
   634.62    14981.0
   632.04    14957.6
   629.46    14981.0
   626.88    14957.5
   624.30    14957.5
   621.73    14957.5
   618.83    14934.0
   616.25    14957.4
   613.67    14933.9
   611.09    14957.4
   608.51    14933.9
   605.61    14933.9
   603.04    14933.9
   600.46    14933.8
   597.88    14933.8
   595.30    14910.3
   592.40    14933.8
   589.82    14933.7
   587.24    14910.3
   584.67    14910.2
   582.09    14910.2
   579.19    14886.7
   576.61    14910.2
   574.03    14886.7
   571.45    14910.1
   568.88    14886.6
   565.97    14886.6
   563.40    14886.6
   560.82    14886.6
   558.24    14863.1
   555.66    14886.5
   553.08    14863.0
   550.18    14863.0
   547.61    14863.0
   545.03    14839.5
   542.45    14839.5
   539.87    14839.5
   536.97    14839.5
   534.39    14839.4
   531.81    14815.9
   529.24    14839.4
   526.66    14815.9
   523.76    14815.9
   521.18    14792.4
   518.60    14792.4
   516.02    14815.8
   513.45    14792.3
   510.55    14792.3
   507.97    14792.3
   505.39    14768.8
   502.81    14792.2
   500.23    14768.8
   497.33    14768.7
   494.75    14768.7
   492.18    14768.7
   489.60    14768.7
   487.02    14745.2
   484.44    14768.6
   481.54    14745.1
   478.96    14745.1
   476.38    14745.1
   473.81    14721.6
   471.23    14745.0
   468.33    14721.6
   465.75    14721.5
   463.17    14698.1
   460.59    14721.5
   458.02    14698.0
   455.12    14721.5
   452.54    14698.0
   449.96    14674.5
   447.38    14674.5
   444.80    14697.9
   441.90    14674.4
   439.32    14674.4
   436.75    14650.9
   434.17    14650.9
   431.59    14650.9
   428.69    14627.4
   426.11    14627.4
   423.53    14627.4
   420.96    14627.3
   418.38    14603.9
   415.80    14603.8
   412.90    14603.8
   410.32    14580.3
   407.74    14580.3
   405.16    14580.3
   402.59    14580.3
   399.69    14556.8
   397.11    14580.2
   394.53    14556.7
   391.95    14533.3
   389.37    14533.2
   386.47    14533.2
   383.89    14509.7
   381.32    14533.2
   378.74    14486.2
   376.16    14509.7
   373.26    14486.2
   370.68    14486.2
   368.10    14462.7
   365.53    14462.7
   362.95    14462.6
   360.05    14439.2
   357.47    14439.1
   354.89    14439.1
   352.31    14415.6
   349.73    14415.6
   347.16    14392.1
   344.26    14392.1
   341.68    14368.6
   339.10    14368.6
   336.52    14368.6
   333.94    14345.1
   331.04    14345.1
   328.47    14345.1
   325.89    14345.0
   323.31    14321.6
   320.73    14298.1
   317.83    14298.1
   315.25    14274.6
   312.67    14274.6
   310.10    14251.1
   307.52    14274.5
   304.62    14251.0
   302.04    14227.6
   299.46    14227.5
   296.88    14204.1
   294.30    14204.0
