Ni2 450C 20s Hc=33.05A/m
 .178 
 1001          1 
02-24-2019
03:37:38
 0 
   655.26    14975.4
   653.00    14951.7
   650.42    14975.0
   647.52    14974.8
   644.94    14927.7
   642.36    14974.4
   639.79    14950.8
   637.21    14950.6
   634.31    14950.4
   631.73    14950.2
   629.15    14950.0
   626.57    14949.8
   624.00    14949.7
   621.42    14949.5
   618.52    14949.3
   615.94    14949.1
   613.36    14925.5
   610.78    14925.3
   608.20    14925.1
   605.30    14924.9
   602.73    14924.7
   600.15    14924.5
   597.57    14924.3
   594.99    14924.1
   592.09    14924.0
   589.51    14923.8
   586.94    14900.1
   584.36    14923.4
   581.78    14899.8
   578.88    14923.0
   576.30    14899.4
   573.72    14899.2
   571.14    14899.0
   568.57    14898.8
   565.67    14898.6
   563.09    14875.0
   560.51    14874.8
   557.93    14874.6
   555.35    14874.4
   552.78    14874.2
   549.87    14874.0
   547.30    14873.9
   544.72    14850.2
   542.14    14850.0
   539.56    14849.8
   536.66    14849.7
   534.08    14849.5
   531.51    14849.3
   528.93    14849.1
   526.35    14825.4
   523.45    14825.3
   520.87    14848.5
   518.29    14824.9
   515.71    14824.7
   513.14    14801.1
   510.24    14824.3
   507.66    14800.7
   505.08    14800.5
   502.50    14800.3
   499.92    14800.1
   497.02    14799.9
   494.44    14799.7
   491.87    14799.6
   489.29    14775.9
   486.71    14775.7
   484.13    14775.5
   481.23    14751.9
   478.65    14751.7
   476.08    14751.5
   473.50    14751.3
   470.92    14751.1
   468.02    14751.0
   465.44    14750.8
   462.86    14750.6
   460.28    14703.5
   457.71    14726.8
   454.81    14726.6
   452.23    14726.4
   449.65    14726.2
   447.07    14702.5
   444.49    14702.4
   441.59    14702.2
   439.02    14702.0
   436.44    14701.8
   433.86    14678.2
   431.28    14678.0
   428.38    14654.3
   425.80    14677.6
   423.22    14654.0
   420.65    14653.8
   418.07    14630.1
   415.49    14629.9
   412.59    14629.7
   410.01    14606.1
   407.43    14629.4
   404.86    14629.2
   402.28    14605.5
   399.38    14605.4
   396.80    14605.2
   394.22    14581.5
   391.64    14581.3
   389.06    14581.2
   386.16    14581.0
   383.59    14580.8
   381.01    14557.1
   378.43    14556.9
   375.85    14556.8
   372.95    14533.1
   370.37    14532.9
   367.79    14509.3
   365.22    14509.1
   362.64    14508.9
   359.74    14485.3
   357.16    14485.1
   354.58    14484.9
   352.00    14484.7
   349.43    14461.1
   346.85    14484.3
   343.95    14460.7
   341.37    14437.1
   338.79    14436.9
   336.21    14436.7
   333.63    14413.0
   330.73    14412.8
   328.16    14412.7
   325.58    14412.5
   323.00    14365.4
   320.42    14388.6
   317.52    14365.0
   314.94    14341.4
   312.36    14364.6
   309.79    14341.0
   307.21    14317.3
   304.31    14317.2
   301.73    14317.0
   299.15    14293.3
   296.57    14293.1
   294.00    14269.5
