Ni2 450C 40s Hc=37.82A/m
 .178 
 1001          1 
02-24-2019
03:40:53
 0 
   654.33    15379.9
   652.07    15379.8
   649.49    15379.7
   646.59    15379.6
   644.01    15379.5
   641.43    15355.9
   638.86    15379.2
   636.28    15379.1
   633.38    15355.6
   630.80    15378.9
   628.22    15355.3
   625.64    15355.2
   623.07    15355.1
   620.49    15355.0
   617.59    15354.9
   615.01    15354.7
   612.43    15354.6
   609.85    15354.5
   607.27    15354.4
   604.37    15354.3
   601.80    15354.1
   599.22    15330.6
   596.64    15330.5
   594.06    15330.3
   591.16    15330.2
   588.58    15330.1
   586.00    15353.4
   583.43    15306.4
   580.85    15329.8
   577.95    15306.2
   575.37    15306.1
   572.79    15305.9
   570.21    15305.8
   567.64    15305.7
   564.74    15305.6
   562.16    15305.5
   559.58    15281.9
   557.00    15305.2
   554.42    15281.7
   551.84    15281.6
   548.94    15281.4
   546.37    15257.9
   543.79    15281.2
   541.21    15281.1
   538.63    15281.0
   535.73    15280.9
   533.15    15257.3
   530.58    15280.6
   528.00    15257.0
   525.42    15256.9
   522.52    15256.8
   519.94    15256.7
   517.36    15233.1
   514.78    15233.0
   512.21    15232.9
   509.31    15232.8
   506.73    15232.7
   504.15    15232.5
   501.57    15232.4
   498.99    15232.3
   496.09    15208.7
   493.51    15232.1
   490.94    15208.5
   488.36    15208.4
   485.78    15208.3
   483.20    15184.7
   480.30    15208.0
   477.72    15184.5
   475.15    15184.3
   472.57    15184.2
   469.99    15184.1
   467.09    15184.0
   464.51    15160.4
   461.93    15160.3
   459.35    15160.2
   456.78    15136.6
   453.88    15136.5
   451.30    15159.8
   448.72    15136.3
   446.14    15136.1
   443.56    15136.0
   440.66    15135.9
   438.08    15112.3
   435.51    15135.7
   432.93    15112.1
   430.35    15112.0
   427.45    15088.4
   424.87    15088.3
   422.29    15088.2
   419.72    15088.1
   417.14    15087.9
   414.56    15064.4
   411.66    15064.3
   409.08    15064.1
   406.50    15064.0
   403.92    15063.9
   401.35    15040.3
   398.45    15040.2
   395.87    15040.1
   393.29    15016.5
   390.71    15039.9
   388.13    15016.3
   385.23    15016.2
   382.66    14992.6
   380.08    14992.5
   377.50    14992.4
   374.92    14992.3
   372.02    14968.7
   369.44    14968.6
   366.86    14968.4
   364.29    14968.3
   361.71    14944.8
   358.81    14944.6
   356.23    14921.1
   353.65    14921.0
   351.07    14897.4
   348.50    14920.7
   345.92    14897.1
   343.02    14897.0
   340.44    14896.9
   337.86    14873.3
   335.28    14873.2
   332.70    14873.1
   329.80    14849.5
   327.23    14849.4
   324.65    14849.3
   322.07    14825.7
   319.49    14825.6
   316.59    14802.0
   314.01    14801.9
   311.43    14801.8
   308.86    14778.2
   306.28    14778.1
   303.38    14778.0
   300.80    14754.4
   298.22    14754.3
   295.64    14754.2
   293.07    14730.6
