Ni2 450C 1s Hc=30.25A/m
 .178 
 1001          1 
02-24-2019
03:25:16
 0 
   655.04    12975.9
   652.78    12952.0
   650.20    12951.5
   647.30    12951.0
   644.73    12927.0
   642.15    12926.5
   639.57    12902.6
   636.99    12902.1
   634.09    12878.2
   631.51    12854.2
   628.94    12853.7
   626.36    12829.8
   623.78    12829.3
   621.20    12805.3
   618.30    12781.4
   615.72    12780.9
   613.14    12756.9
   610.57    12756.5
   607.99    12732.5
   605.09    12708.6
   602.51    12708.1
   599.93    12684.1
   597.35    12660.2
   594.77    12636.2
   591.87    12635.7
   589.30    12611.8
   586.72    12587.8
   584.14    12587.4
   581.56    12563.4
   578.66    12539.5
   576.08    12515.5
   573.51    12515.0
   570.93    12491.1
   568.35    12467.1
   565.45    12466.6
   562.87    12442.7
   560.29    12442.2
   557.71    12418.2
   555.14    12394.3
   552.56    12370.4
   549.66    12346.4
   547.08    12345.9
   544.50    12322.0
   541.92    12298.0
   539.35    12274.1
   536.44    12250.1
   533.87    12249.6
   531.29    12225.7
   528.71    12201.7
   526.13    12177.8
   523.23    12130.4
   520.65    12153.4
   518.08    12129.4
   515.50    12128.9
   512.92    12081.5
   510.02    12057.6
   507.44    12057.1
   504.86    12033.1
   502.28    12009.2
   499.71    11985.2
   496.81    11984.7
   494.23    11960.8
   491.65    11936.9
   489.07    11912.9
   486.49    11889.0
   483.92    11865.0
   481.02    11817.6
   478.44    11817.1
   475.86    11793.2
   473.28    11769.2
   470.70    11745.3
   467.80    11721.3
   465.22    11720.8
   462.65    11673.4
   460.07    11649.5
   457.49    11625.6
   454.59    11625.1
   452.01    11601.1
   449.43    11553.7
   446.85    11553.2
   444.28    11529.3
   441.38    11505.3
   438.80    11481.4
   436.22    11434.0
   433.64    11433.5
   431.06    11409.5
   428.16    11362.1
   425.59    11361.6
   423.01    11337.7
   420.43    11313.8
   417.85    11266.4
   415.27    11265.9
   412.37    11241.9
   409.79    11194.5
   407.22    11170.6
   404.64    11146.6
   402.06    11146.1
   399.16    11098.7
   396.58    11074.8
   394.00    11050.8
   391.43    11026.9
   388.85    11002.9
   385.95    10979.0
   383.37    10955.0
   380.79    10907.6
   378.21    10883.7
   375.63    10859.8
   372.73    10835.8
   370.16    10811.9
   367.58    10764.5
   365.00    10764.0
   362.42    10716.6
   359.52    10692.6
   356.94    10668.7
   354.36    10621.3
   351.79    10620.8
   349.21    10573.4
   346.63    10549.4
   343.73    10525.5
   341.15    10501.5
   338.57    10454.1
   336.00    10430.2
   333.42    10429.7
   330.52    10382.3
   327.94    10334.9
   325.36    10311.0
   322.78    10287.0
   320.20    10263.1
   317.30    10215.7
   314.73    10191.7
   312.15    10120.9
   309.57    10120.4
   306.99    10096.4
   304.09    10049.0
   301.51    10025.1
   298.93    10001.1
   296.36     9977.2
   293.78     9953.2
