Ni2 450C 15s Hc=26.31A/m
 .178 
 1001          1 
02-24-2019
03:35:20
 0 
   654.96    14054.8
   652.70    14030.9
   650.13    14054.0
   647.23    14053.6
   644.65    14053.2
   642.07    14029.3
   639.49    14052.4
   636.91    14052.0
   634.01    14028.2
   631.43    14051.2
   628.86    14027.4
   626.28    14027.0
   623.70    14026.6
   621.12    14049.6
   618.22    14025.8
   615.64    14025.4
   613.06    14025.0
   610.49    14024.6
   607.91    14000.7
   605.01    14000.3
   602.43    13999.9
   599.85    13999.5
   597.27    13999.1
   594.70    13998.7
   591.80    13998.3
   589.22    13974.5
   586.64    13974.1
   584.06    13973.7
   581.48    13949.8
   578.58    13972.9
   576.00    13972.5
   573.43    13972.1
   570.85    13971.7
   568.27    13971.3
   565.37    13947.4
   562.79    13947.0
   560.21    13946.6
   557.64    13922.8
   555.06    13945.8
   552.48    13922.0
   549.58    13945.0
   547.00    13921.2
   544.42    13920.8
   541.84    13920.4
   539.27    13896.5
   536.37    13896.1
   533.79    13895.7
   531.21    13895.3
   528.63    13894.9
   526.05    13871.1
   523.15    13870.7
   520.57    13870.3
   518.00    13869.9
   515.42    13869.5
   512.84    13845.6
   509.94    13845.2
   507.36    13844.8
   504.78    13844.4
   502.21    13820.6
   499.63    13820.2
   496.73    13819.8
   494.15    13795.9
   491.57    13795.5
   488.99    13795.1
   486.41    13794.7
   483.84    13794.3
   480.94    13770.5
   478.36    13770.1
   475.78    13769.7
   473.20    13769.3
   470.62    13768.9
   467.72    13745.0
   465.14    13721.2
   462.57    13720.8
   459.99    13720.4
   457.41    13720.0
   454.51    13719.6
   451.93    13695.7
   449.35    13695.3
   446.78    13694.9
   444.20    13671.1
   441.30    13670.7
   438.72    13670.3
   436.14    13693.3
   433.56    13669.5
   430.98    13645.6
   428.08    13621.8
   425.51    13621.4
   422.93    13621.0
   420.35    13597.1
   417.77    13596.7
   415.19    13596.3
   412.29    13595.9
   409.72    13572.1
   407.14    13548.2
   404.56    13547.8
   401.98    13547.4
   399.08    13523.6
   396.50    13523.2
   393.92    13522.8
   391.35    13522.4
   388.77    13498.5
   385.87    13498.1
   383.29    13474.3
   380.71    13473.9
   378.13    13450.0
   375.56    13449.6
   372.65    13449.2
   370.08    13425.4
   367.50    13401.5
   364.92    13401.1
   362.34    13377.3
   359.44    13376.9
   356.86    13376.5
   354.29    13352.6
   351.71    13328.8
   349.13    13328.4
   346.55    13304.5
   343.65    13280.7
   341.07    13303.7
   338.49    13256.4
   335.92    13256.0
   333.34    13232.2
   330.44    13208.3
   327.86    13207.9
   325.28    13184.1
   322.70    13183.7
   320.13    13159.8
   317.23    13136.0
   314.65    13135.6
   312.07    13111.7
   309.49    13087.9
   306.91    13064.0
   304.01    13040.2
   301.43    13039.8
   298.86    13015.9
   296.28    12992.1
   293.70    12968.2
