Ni2 450C 10s Hc=22.89A/m
 .178 
 1001          1 
02-24-2019
03:33:40
 0 
   654.42    15286.1
   652.16    15262.2
   649.58    15261.8
   646.68    15261.3
   644.11    15260.9
   641.53    15283.9
   638.95    15260.0
   636.37    15283.0
   633.47    15259.1
   630.89    15258.7
   628.32    15258.2
   625.74    15257.8
   623.16    15257.3
   620.58    15256.9
   617.68    15256.4
   615.10    15256.0
   612.52    15255.5
   609.95    15255.1
   607.37    15231.2
   604.47    15254.2
   601.89    15253.8
   599.31    15229.9
   596.73    15252.9
   594.16    15229.0
   591.25    15228.5
   588.68    15228.1
   586.10    15227.6
   583.52    15227.2
   580.94    15226.7
   578.04    15226.3
   575.46    15225.9
   572.89    15225.4
   570.31    15225.0
   567.73    15224.5
   564.83    15224.1
   562.25    15200.2
   559.67    15199.7
   557.09    15199.3
   554.52    15222.3
   551.94    15198.4
   549.04    15197.9
   546.46    15197.5
   543.88    15173.6
   541.30    15196.6
   538.73    15196.2
   535.83    15195.7
   533.25    15195.3
   530.67    15171.4
   528.09    15170.9
   525.51    15170.5
   522.61    15170.0
   520.03    15169.6
   517.46    15169.1
   514.88    15168.7
   512.30    15144.8
   509.40    15167.8
   506.82    15143.9
   504.24    15143.5
   501.66    15143.0
   499.09    15142.6
   496.19    15142.1
   493.61    15141.7
   491.03    15141.2
   488.45    15140.8
   485.87    15116.9
   483.30    15139.9
   480.40    15116.0
   477.82    15115.6
   475.24    15115.1
   472.66    15114.7
   470.08    15114.2
   467.18    15113.8
   464.60    15113.3
   462.03    15089.4
   459.45    15089.0
   456.87    15088.5
   453.97    15088.1
   451.39    15087.6
   448.81    15087.2
   446.24    15086.7
   443.66    15062.8
   440.76    15085.9
   438.18    15062.0
   435.60    15061.5
   433.02    15061.1
   430.44    15084.1
   427.54    15060.2
   424.97    15036.3
   422.39    15035.8
   419.81    15035.4
   417.23    15034.9
   414.65    15034.5
   411.75    15010.6
   409.17    15010.1
   406.60    15009.7
   404.02    15009.3
   401.44    15008.8
   398.54    15008.4
   395.96    15007.9
   393.38    14984.0
   390.81    14983.6
   388.23    14983.1
   385.33    14982.7
   382.75    14982.2
   380.17    14958.3
   377.59    14981.3
   375.01    14957.4
   372.11    14957.0
   369.54    14956.6
   366.96    14932.7
   364.38    14932.2
   361.80    14931.8
   358.90    14931.3
   356.32    14930.9
   353.75    14907.0
   351.17    14906.5
   348.59    14906.1
   346.01    14905.6
   343.11    14881.7
   340.53    14881.3
   337.95    14880.8
   335.38    14856.9
   332.80    14880.0
   329.90    14856.1
   327.32    14855.6
   324.74    14855.2
   322.16    14831.3
   319.58    14830.8
   316.68    14830.4
   314.11    14806.5
   311.53    14806.0
   308.95    14805.6
   306.37    14805.1
   303.47    14781.2
   300.89    14780.8
   298.32    14780.3
   295.74    14756.4
   293.16    14756.0
